id,title,slug,url,published_at,tags,page_views_count,public_reactions_count,comments_count,reading_time_minutes,total_views,total_reactions,top_referrers,collected_at
3392101,"I Built a Chrome Extension That Identifies Japanese Fonts on Any Web Page","how-to-identify-japanese-fonts-on-any-website-free-chrome-extension-1ck4","https://dev.to/_350df62777eb55e1/how-to-identify-japanese-fonts-on-any-website-free-chrome-extension-1ck4","2026-04-18T00:00:00.000Z","",0,0,0,9,{"total":0,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3507685,"How to Transfer Data Between Web Pages Without Copy-Paste ? Free Chrome Extension","i-built-a-chrome-extension-that-transfers-data-between-web-pages-visually-2pmp","https://dev.to/ktg0215/i-built-a-chrome-extension-that-transfers-data-between-web-pages-visually-2pmp","2026-04-16T01:31:56.054Z","",52,0,0,8,{"total":52,"average_read_time_in_seconds":23,"total_read_time_in_seconds":1196},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(31), google.com(20), dev.to(1)","2026-07-06"
3392102,"Free Chrome Extension for SEO Analysis ? Page Score, Schema Detection and SERP Preview","best-free-on-page-seo-checker-for-chrome-one-click-analysis-3i10","https://dev.to/_350df62777eb55e1/best-free-on-page-seo-checker-for-chrome-one-click-analysis-3i10","2026-04-16T00:00:00.000Z","",0,0,0,9,{"total":0,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3392103,"How to Take Notes on Any Web Page Without Leaving It ? Free Chrome Extension","how-to-take-notes-on-any-web-page-free-chrome-extension-57am","https://dev.to/ktg0215/how-to-take-notes-on-any-web-page-free-chrome-extension-57am","2026-04-14T00:00:00.000Z","",0,0,0,1,{"total":0,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3392104,"How to Auto-Generate Step-by-Step Browser Guides ? Free Screenshot Extension","how-to-create-step-by-step-guides-automatically-free-chrome-extension-2mk2","https://dev.to/ktg0215/how-to-create-step-by-step-guides-automatically-free-chrome-extension-2mk2","2026-04-12T00:00:00.000Z","",10,0,0,9,{"total":10,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3392105,"Best Chrome Extension for Code Snippets ? VS Code-Style Snippet Manager","how-to-save-code-snippets-from-any-website-chrome-extension-3ddm","https://dev.to/ktg0215/how-to-save-code-snippets-from-any-website-chrome-extension-3ddm","2026-04-10T00:00:00.000Z","",10,0,0,7,{"total":10,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"","2026-07-06"
3392107,"Yahoo Japan's Homepage Is 70% Clickbait. This Chrome Extension Filters It.","i-built-a-chrome-extension-to-filter-low-quality-news-on-yahoo-japan-fdb","https://dev.to/ktg0215/i-built-a-chrome-extension-to-filter-low-quality-news-on-yahoo-japan-fdb","2026-04-08T10:00:56.865Z","",51,0,0,7,{"total":51,"average_read_time_in_seconds":15,"total_read_time_in_seconds":765},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(51)","2026-07-06"
3392098,"How to Scrape Japan Real Estate Data with a Chrome Extension ? SUUMO Automation","scraping-japans-largest-real-estate-site-with-a-chrome-extension-building-an-automated-property-n8","https://dev.to/ktg0215/scraping-japans-largest-real-estate-site-with-a-chrome-extension-building-an-automated-property-n8","2026-04-07T09:59:23.597Z","",50,0,0,10,{"total":50,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"google.com(20), android.googlequicksearchbox(10)","2026-07-06"
3392106,"X's Algorithm Killed My Focus. Here's the Chrome Extension I Built to Fix It.","i-built-a-chrome-extension-to-remove-xtwitters-algorithmic-feed-and-reclaim-my-timeline-o2e","https://dev.to/ktg0215/i-built-a-chrome-extension-to-remove-xtwitters-algorithmic-feed-and-reclaim-my-timeline-o2e","2026-04-06T10:01:28.883Z","",20,0,0,10,{"total":20,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(20)","2026-07-06"
3392093,"Best Chrome Extension for Retail Arbitrage ? Amazon vs Mercari Price Comparison","i-built-a-cross-platform-price-comparison-tool-for-retail-arbitrage-5fpc","https://dev.to/ktg0215/i-built-a-cross-platform-price-comparison-tool-for-retail-arbitrage-5fpc","2026-04-05T09:30:56.300Z","",77,0,0,10,{"total":77,"average_read_time_in_seconds":32,"total_read_time_in_seconds":2464},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"google.com(10), dev.to(1)","2026-07-06"
3392111,"How to Scrape Any Website to Google Sheets ? Free No-Code Chrome Extension","send-web-data-directly-to-google-sheets-no-code-no-python-no-importxml-29ed","https://dev.to/ktg0215/send-web-data-directly-to-google-sheets-no-code-no-python-no-importxml-29ed","2026-04-03T09:44:42.175Z","",20,0,0,7,{"total":20,"average_read_time_in_seconds":0,"total_read_time_in_seconds":0},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"threads.com(10)","2026-07-06"
3392112,"How to OCR Invoices for Free ? Chrome Extension with No Cloud Upload","i-built-a-free-invoice-ocr-chrome-extension-no-cloud-no-signup-3cii","https://dev.to/ktg0215/i-built-a-free-invoice-ocr-chrome-extension-no-cloud-no-signup-3cii","2026-04-01T10:00:08.325Z","",48,0,0,9,{"total":48,"average_read_time_in_seconds":246,"total_read_time_in_seconds":11808},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(1), google.com(1)","2026-07-06"
3392116,"I Reply to 30 Emails a Day. Gmail Templates Cut the Time in Half.","i-built-a-gmail-template-extension-heres-what-i-learned-fighting-gmails-dom-4f0b","https://dev.to/ktg0215/i-built-a-gmail-template-extension-heres-what-i-learned-fighting-gmails-dom-4f0b","2026-03-30T10:08:29.293Z","",83,0,1,7,{"total":83,"average_read_time_in_seconds":75,"total_read_time_in_seconds":6225},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(63), google.com(20)","2026-07-06"
3392110,"Best Cookie Editor for Chrome in 2026 ? EditThisCookie Alternative","editthiscookie-got-removed-so-i-built-a-modern-cookie-editor-for-chrome-1kjj","https://dev.to/ktg0215/editthiscookie-got-removed-so-i-built-a-modern-cookie-editor-for-chrome-1kjj","2026-03-28T09:28:17.142Z","",94,1,0,7,{"total":94,"average_read_time_in_seconds":19,"total_read_time_in_seconds":1786},{"total":1,"like":1,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":1},"(53), duckduckgo.com(20), google.com(20), dev.to(1)","2026-07-06"
3392118,"How to Add Reader Mode to Chrome — Free Distraction-Free Extension","i-built-a-reader-mode-extension-for-chrome-because-it-still-doesnt-have-one-5eg8","https://dev.to/_350df62777eb55e1/i-built-a-reader-mode-extension-for-chrome-because-it-still-doesnt-have-one-5eg8","2026-03-26T01:59:23.726Z","",86,0,0,8,{"total":86,"average_read_time_in_seconds":70,"total_read_time_in_seconds":6020},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"(64), google.com(11), duckduckgo.com(10), dev.to(1)","2026-07-06"
3355268,"DataPick: Click-to-Extract Web Data Without Writing Scraper Code","datapick-click-to-extract-web-data-without-writing-scraper-code-4p5i","https://dev.to/ktg0215/datapick-click-to-extract-web-data-without-writing-scraper-code-4p5i","2026-03-15T15:37:17.737Z","",12,0,0,1,{"total":12,"average_read_time_in_seconds":15,"total_read_time_in_seconds":180},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(2)","2026-07-06"
3315266,"DataPick: Click-to-Extract Web Data Without Writing Scraper Code","datapick-click-to-extract-web-data-without-writing-scraper-code-4pmj","https://dev.to/ktg0215/datapick-click-to-extract-web-data-without-writing-scraper-code-4pmj","2026-03-15T15:34:31.843Z","",2,0,0,1,{"total":2,"average_read_time_in_seconds":15,"total_read_time_in_seconds":30},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(2)","2026-07-06"
3315269,"Rakuten Sellers: A Research Tool for Japan's Second-Largest E-Commerce Platform","rakuten-sellers-a-research-tool-for-japans-second-largest-e-commerce-platform-30m3","https://dev.to/ktg0215/rakuten-sellers-a-research-tool-for-japans-second-largest-e-commerce-platform-30m3","2026-03-15T15:29:41.898Z","",3,0,0,1,{"total":3,"average_read_time_in_seconds":15,"total_read_time_in_seconds":45},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(2)","2026-07-06"
3315268,"PromptStash: Save and Reuse Your AI Prompts Across Every Chat Interface","promptstash-save-and-reuse-your-ai-prompts-across-every-chat-interface-pfa","https://dev.to/ktg0215/promptstash-save-and-reuse-your-ai-prompts-across-every-chat-interface-pfa","2026-03-09T01:17:45.866Z","",19,1,2,2,{"total":19,"average_read_time_in_seconds":28,"total_read_time_in_seconds":532},{"total":2,"like":1,"readinglist":1,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":2},"dev.to(4)","2026-07-06"
3315264,"How to Remove YouTube Shorts from Your Feed ? Free Chrome Extension","shortskiller-how-i-built-a-chrome-extension-to-remove-youtube-shorts-from-my-browser-bbc","https://dev.to/ktg0215/shortskiller-how-i-built-a-chrome-extension-to-remove-youtube-shorts-from-my-browser-bbc","2026-03-08T16:01:36.095Z","",12,0,0,2,{"total":12,"average_read_time_in_seconds":15,"total_read_time_in_seconds":180},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(1)","2026-07-06"
3248432,"Solo Chrome Extension Development: Why I Ship Often Over Perfectly","as-a-solo-developer-im-choosing-quantity-over-quality-heres-why-4i75","https://dev.to/ktg0215/as-a-solo-developer-im-choosing-quantity-over-quality-heres-why-4i75","2026-03-05T03:10:17.718Z","",13,0,0,1,{"total":13,"average_read_time_in_seconds":50,"total_read_time_in_seconds":650},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(2)","2026-07-06"
3248444,"Are Indie Dev Ideas Running Out? Surviving in a Market Full of Competitors","are-indie-dev-ideas-running-out-surviving-in-a-market-full-of-competitors-4p6b","https://dev.to/ktg0215/are-indie-dev-ideas-running-out-surviving-in-a-market-full-of-competitors-4p6b","2026-03-05T03:09:53.692Z","",57,2,0,1,{"total":57,"average_read_time_in_seconds":89,"total_read_time_in_seconds":5073},{"total":2,"like":1,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":1,"fire":0,"unique_reactors":1},"(42), duckduckgo.com(10), dev.to(5)","2026-07-06"
3248443,"When Anyone Can Build Software, What's the Point of Being an Indie Developer?","when-anyone-can-build-software-whats-the-point-of-being-an-indie-developer-24ig","https://dev.to/ktg0215/when-anyone-can-build-software-whats-the-point-of-being-an-indie-developer-24ig","2026-03-05T03:09:17.362Z","",23,1,0,1,{"total":23,"average_read_time_in_seconds":145,"total_read_time_in_seconds":3335},{"total":1,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":1,"fire":0,"unique_reactors":1},"dev.to(6)","2026-07-06"
3281815,"I Built 17 Chrome Extensions as a Solo Developer — Here's What I Learned","i-built-17-chrome-extensions-as-a-solo-developer-heres-what-i-learned-22h0","https://dev.to/ktg0215/i-built-17-chrome-extensions-as-a-solo-developer-heres-what-i-learned-22h0","2026-02-24T16:43:13.594Z","",200,1,0,6,{"total":200,"average_read_time_in_seconds":492,"total_read_time_in_seconds":98400},{"total":1,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":1,"unique_reactors":1},"(165), google.com(11), claude.ai(10), bing.com(10), dev.to(4)","2026-07-06"
3248446,"Automate Your Release Announcements: GitHub Release 4 Social Platforms with n8n","automate-your-release-announcements-github-release-4-social-platforms-with-n8n-1okd","https://dev.to/ktg0215/automate-your-release-announcements-github-release-4-social-platforms-with-n8n-1okd","2026-02-18T17:06:18.186Z","",33,0,0,1,{"total":33,"average_read_time_in_seconds":15,"total_read_time_in_seconds":495},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(2)","2026-07-06"
3248457,"I Built a Chrome Extension That Remembers Where You Stopped Reading on Any Web Page","i-built-a-chrome-extension-that-remembers-where-you-stopped-reading-on-any-web-page-4ja3","https://dev.to/ktg0215/i-built-a-chrome-extension-that-remembers-where-you-stopped-reading-on-any-web-page-4ja3","2026-02-18T17:05:51.568Z","",72,0,0,1,{"total":72,"average_read_time_in_seconds":15,"total_read_time_in_seconds":1080},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(2)","2026-07-06"
3248452,"I Built a No-Code Web Scraping Chrome Extension — Click to Extract Data","i-built-a-no-code-web-scraping-chrome-extension-click-to-extract-data-42lc","https://dev.to/ktg0215/i-built-a-no-code-web-scraping-chrome-extension-click-to-extract-data-42lc","2026-02-17T15:14:54.450Z","",5,0,0,1,{"total":5,"average_read_time_in_seconds":15,"total_read_time_in_seconds":75},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(5)","2026-07-06"
3248447,"YouTube Shorts Were Stealing My Time, So I Built a Chrome Extension to Kill Them","youtube-shorts-were-stealing-my-time-so-i-built-a-chrome-extension-to-kill-them-10f4","https://dev.to/ktg0215/youtube-shorts-were-stealing-my-time-so-i-built-a-chrome-extension-to-kill-them-10f4","2026-02-16T15:52:19.985Z","",28,0,0,1,{"total":28,"average_read_time_in_seconds":21,"total_read_time_in_seconds":588},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(6)","2026-07-06"
3248436,"The Indie Developer's Marketing Problem Nobody Talks About — You Can't Analyze Zero","the-indie-developers-marketing-problem-nobody-talks-about-you-cant-analyze-zero-19b4","https://dev.to/ktg0215/the-indie-developers-marketing-problem-nobody-talks-about-you-cant-analyze-zero-19b4","2026-02-16T15:51:49.136Z","",15,0,0,1,{"total":15,"average_read_time_in_seconds":15,"total_read_time_in_seconds":225},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(5)","2026-07-06"
3248431,"I Can't Code, But I Built 6 Chrome Extensions in a Week Using AI — Here's My Exact Workflow","i-cant-code-but-i-built-6-chrome-extensions-in-a-week-using-ai-heres-my-exact-workflow-1ok4","https://dev.to/ktg0215/i-cant-code-but-i-built-6-chrome-extensions-in-a-week-using-ai-heres-my-exact-workflow-1ok4","2026-02-12T16:17:54.814Z","",3,0,0,2,{"total":3,"average_read_time_in_seconds":15,"total_read_time_in_seconds":45},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"dev.to(3)","2026-07-06"
3248429,"I Started Indie Development with AI — Building Was Easy, Selling Was 100x Harder","i-started-indie-development-with-ai-building-was-easy-selling-was-100x-harder-42kg","https://dev.to/ktg0215/i-started-indie-development-with-ai-building-was-easy-selling-was-100x-harder-42kg","2026-02-12T01:51:02.182Z","",181,0,1,3,{"total":181,"average_read_time_in_seconds":50,"total_read_time_in_seconds":9050},{"total":0,"like":0,"readinglist":0,"unicorn":0,"exploding_head":0,"raised_hands":0,"fire":0,"unique_reactors":0},"google.com(50), brave.com(10), dev.to(5), chatgpt.com(1)","2026-07-06"
